seqnames,starts,ends,set,gene_name,gene_start,diff_next,diff_prev
chr11,66958513,67155121,train,RHOD,67056817,62451.0,50040.0
chr11,67020964,67217572,train,KDM2A,67119268,147141.0,62451.0
chr11,67168105,67364713,train,GRK2,67266409,22137.0,147141.0
chr11,67190242,67386850,train,ANKRD13D,67288546,14901.0,22137.0
chr11,67205143,67401751,train,SSH3,67303447,14423.0,14901.0
chr11,67219566,67416174,train,RAD9A,67317870,39102.0,14423.0
chr11,67258668,67455276,train,POLD4,67356972,17205.0,39102.0
chr11,67275873,67472481,train,CLCF1,67374177,29737.0,17205.0
chr11,67305610,67502218,train,TBC1D10C,67403914,11053.0,29737.0
chr11,67316663,67513271,train,CARNS1,67414967,4519.0,11053.0
chr11,67321182,67517790,train,PPP1CA,67419486,8996.0,4519.0
chr11,67330178,67526786,train,RPS6KB2,67428482,15339.0,8996.0
chr11,67345517,67542125,train,CORO1B,67443821,8584.0,15339.0
chr11,67354101,67550709,train,GPR152,67452405,324.0,8584.0
chr11,67354425,67551033,train,CABP4,67452729,16539.0,324.0
chr11,67370964,67567572,train,TMEM134,67469268,13772.0,16539.0
chr11,67384736,67581344,train,AIP,67483040,23223.0,13772.0
chr11,67407959,67604567,train,PITPNM1,67506263,2368.0,23223.0
chr11,67410327,67606935,train,CDK2AP2,67508631,15886.0,2368.0
chr11,67426213,67622821,train,CABP2,67524517,59077.0,15886.0
chr11,67485290,67681898,train,GSTP1,67583594,23257.0,59077.0
chr11,67508547,67705155,train,NDUFV1,67606851,23079.0,23257.0
chr11,67531626,67728234,train,NUDT8,67629930,9630.0,23079.0
chr11,67541256,67737864,train,TBX10,67639560,11099.0,9630.0
chr11,67552355,67748963,train,ACY3,67650659,30541.0,11099.0
chr11,67582896,67779504,train,ALDH3B2,67681200,323782.0,30541.0
chr11,67906678,68103286,train,UNC93B1,68004982,3595.0,323782.0
chr11,67910273,68106881,train,ALDH3B1,68008577,22049.0,3595.0
chr11,67932322,68128930,train,NDUFS8,68030626,8389.0,22049.0
chr11,67940711,68137319,train,TCIRG1,68039015,82429.0,8389.0
chr11,68023140,68219748,train,CHKA,68121444,92384.0,82429.0
chr11,68115524,68312132,train,KMT5B,68213828,58173.0,92384.0
chr11,68173697,68370305,train,C11orf24,68272001,40607.0,58173.0
chr11,68214304,68410912,train,LRP5,68312608,148122.0,40607.0
chr11,68362426,68559034,train,PPP6R3,68460730,223048.0,148122.0
chr11,68585474,68782082,train,GAL,68683778,67786.0,223048.0
chr11,68653260,68849868,train,TESMIN,68751564,92846.0,67786.0
chr11,68746106,68942714,train,CPT1A,68844410,59425.0,92846.0
chr11,68805531,69002139,train,MRPL21/IGHMBP2,68903835/68903841,6.0,59425.0
chr11,68882682,69079290,train,MRGPRD,68980986,32423.0,77145.0
chr11,68915105,69111713,train,MRGPRF,69013409,35487.0,32423.0
chr11,68950592,69147200,train,TPCN2,69048896,245241.0,35487.0
chr11,69195833,69392441,train,MYEOV,69294137,346949.0,245241.0
chr11,69542782,69739390,train,CCND1,69641086,34330.0,346949.0
chr11,69577112,69773720,train,ORAOV1,69675416,29226.0,34330.0
chr11,69606338,69802946,train,FGF19,69704642,70761.0,29226.0
chr11,69677099,69873707,train,FGF4,69775403,43621.0,70761.0
chr11,69720720,69917328,train,FGF3,69819024,259277.0,43621.0
chr11,69979997,70176605,train,ANO1,70078301,124861.0,259277.0
chr11,70104858,70301466,train,FADD,70203162,67537.0,124861.0
chr11,70172395,70369003,train,PPFIA1,70270699,127789.0,67537.0
chr11,70300184,70496792,train,CTTN,70398488,854089.0,127789.0
chr11,71154273,71350881,train,SHANK2,71252577,200291.0,854089.0
chr11,71354564,71551172,train,DHCR7,71452868,240.0,200291.0
chr11,71354804,71551412,train,NADSYN1,71453108,74158.0,240.0
chr11,71428962,71625570,train,KRTAP5-7,71527266,10758.0,74158.0
chr11,71439720,71636328,train,KRTAP5-8,71538024,10393.0,10758.0
chr11,71450113,71646721,train,KRTAP5-9,71548417,17145.0,10393.0
chr11,71467258,71663866,train,KRTAP5-10,71565562,33763.0,17145.0
chr11,71501021,71697629,train,KRTAP5-11,71599325,188184.0,33763.0
chr11,71689205,71885813,train,FAM86C1,71787509,34039.0,188184.0
chr11,71723244,71919852,train,ZNF705E,71821548,11651.0,34039.0
chr11,71734895,71931503,train,DEFB108B,71833199,45253.0,11651.0
chr11,71780148,71976756,train,CTD-2313N18.7,71878452,50202.0,45253.0
chr11,71830350,72026958,train,RP11-849H4.2/RNF121,71928654/71928700,46.0,50202.0
chr11,71900236,72096844,train,IL18BP,71998540,81790.0,69840.0
chr11,71982026,72178634,train,NUMA1,72080330,363.0,81790.0
chr11,71982389,72178997,train,LRTOMT,72080693,22694.0,363.0
chr11,72005083,72201691,train,LAMTOR1,72103387,9393.0,22694.0
chr11,72014476,72211084,train,ANAPC15,72112780,2088.0,9393.0
chr11,72016564,72213172,train,FOLR3,72114868,74689.0,2088.0
chr11,72091253,72287861,train,FOLR1,72189557,27043.0,74689.0
chr11,72118296,72314904,train,FOLR2,72216600,7100.0,27043.0
chr11,72125396,72322004,train,INPPL1,72223700,21964.0,7100.0
chr11,72147360,72343968,train,PHOX2A,72245664,189016.0,21964.0
chr11,72336376,72532984,train,CLPB,72434680,239911.0,189016.0
chr11,72576287,72772895,train,PDE2A,72674591,77812.0,239911.0
chr11,72654099,72850707,train,ARAP1,72752403,41765.0,77812.0
chr11,72695864,72892472,train,STARD10,72794168,20139.0,41765.0
chr11,72716003,72912611,train,ATG16L2,72814307,327954.0,20139.0
chr11,73043957,73240565,train,FCHSD2,73142261,76036.0,327954.0
chr11,73119993,73316601,train,P2RY2,73218297,46207.0,76036.0
chr11,73166200,73362808,train,P2RY6,73264504,44060.0,46207.0
chr11,73210260,73406868,train,ARHGEF17,73308564,67699.0,44060.0
chr11,73277959,73474567,train,RELT,73376263,221926.0,67699.0
chr11,73499885,73696493,train,FAM168A,73598189,47988.0,221926.0
chr11,73547873,73744481,train,PLEKHB1,73646177,114960.0,47988.0
chr11,73662833,73859441,train,RAB6A,73761137,26178.0,114960.0
chr11,73689011,73885619,train,MRPL48,73787315,89383.0,26178.0
chr11,73778394,73975002,train,PAAF1,73876698,270.0,89383.0
chr11,73778664,73975272,train,COA4,73876968,73350.0,270.0
chr11,73852014,74048622,train,DNAJB13,73950318,32989.0,73350.0
chr11,73885003,74081611,train,UCP2,73983307,26128.0,32989.0
chr11,73911131,74107739,train,UCP3,74009435,161663.0,26128.0
chr11,74072794,74269402,train,C2CD3,74171098,112.0,161663.0
chr11,74072906,74269514,train,PPME1,74171210,140447.0,112.0
chr11,74213353,74409961,train,P4HA3,74311657,86816.0,140447.0
chr11,74300169,74496777,train,PGM2L1,74398473,69256.0,86816.0
chr11,74369425,74566033,train,KCNE3,74467729,25636.0,69256.0
chr11,74395061,74591669,train,LIPT2,74493365,99164.0,25636.0
chr11,74494225,74690833,train,POLD3,74592529,138856.0,99164.0
chr11,74633081,74829689,train,CHRDL2,74731385,17482.0,138856.0
chr11,74650563,74847171,train,RNF169,74748867,200333.0,17482.0
chr11,74850896,75047504,train,XRRA1/SPCS2,74949200/74949246,46.0,200333.0
chr11,74889829,75086437,train,NEU3,74988133,101621.0,38887.0
chr11,74991450,75188058,train,OR2AT4,75089754,10808.0,101621.0
chr11,75002258,75198866,train,SLCO2B1,75100562,140342.0,10808.0
chr11,75142600,75339208,train,TPBGL,75240904,110801.0,140342.0
chr11,75253401,75450009,train,ARRB1,75351705,47780.0,110801.0
chr11,75301181,75497789,train,RPS3,75399485,31144.0,47780.0
chr11,75332325,75528933,train,KLHL35,75430629,95274.0,31144.0
chr11,75427599,75624207,train,GDPD5,75525903,36152.0,95274.0
chr11,75463751,75660359,train,SERPINH1,75562055,107065.0,36152.0
chr11,75570816,75767424,train,MAP6,75669120,48698.0,107065.0
chr11,75619514,75816122,train,MOGAT2,75717818,41693.0,48698.0
chr11,75661207,75857815,train,DGAT2,75759511,55895.0,41693.0
chr11,75717102,75913710,train,UVRAG,75815406,395330.0,55895.0
chr11,76112432,76309040,train,WNT11,76210736,170235.0,395330.0
chr11,76282667,76479275,train,THAP12,76380971,341.0,170235.0
chr11,76283008,76479616,train,RP11-111M22.2,76381312,63709.0,341.0
chr11,76346717,76543325,train,EMSY,76445021,225726.0,63709.0
chr11,76572443,76769051,train,LRRC32,76670747,111503.0,225726.0
chr11,76683946,76880554,train,TSKU,76782250,78616.0,111503.0
chr11,76762562,76959170,train,ACER3,76860866,173531.0,78616.0
chr11,76936093,77132701,train,B3GNT6,77034397,32534.0,173531.0
chr11,76968627,77165235,train,CAPN5,77066931,35908.0,32534.0
chr11,77004535,77201143,train,OMP,77102839,25424.0,35908.0
chr11,77029959,77226567,train,MYO7A,77128263,173386.0,25424.0
chr11,77203345,77399953,train,GDPD4,77301649,154288.0,173386.0
chr11,77357633,77554241,train,PAK1,77455937,133453.0,154288.0
chr11,77491086,77687694,train,AQP11,77589390,48415.0,133453.0
chr11,77539501,77736109,train,CLNS1A,77637805,183212.0,48415.0
chr11,77722713,77919321,train,RSF1,77821017,91.0,183212.0
chr11,77722804,77919412,train,AAMDC,77821108,173570.0,91.0
chr11,77896374,78092982,train,INTS4,77994678,51513.0,173570.0
chr11,77947887,78144495,train,KCTD14,78046191,17669.0,51513.0
chr11,77965556,78162164,train,THRSP,78063860,16359.0,17669.0
chr11,77981915,78178523,train,NDUFC2,78080219,59441.0,16359.0
chr11,78041356,78237964,train,ALG8,78139660,49151.0,59441.0
chr11,78090507,78287115,train,KCTD21/USP35,78188811/78188822,11.0,49151.0
chr11,78320044,78516652,train,GAB2,78418348,156526.0,229526.0
chr11,78476570,78673178,train,NARS2,78574874,866074.0,156526.0
chr11,79342644,79539252,train,TENM4,79440948,3292916.0,866074.0
chr11,82635560,82832168,train,FAM181B,82733864,166110.0,3292916.0
chr11,82801670,82998278,train,DDIAS,82899974,70610.0,166110.0
chr11,82872280,83068888,train,PRCP,82970584,101339.0,70610.0
chr11,82973619,83170227,train,RAB30,83071923,85064.0,101339.0
chr11,83058683,83255291,train,PCF11,83156987,36807.0,85064.0
chr11,83095490,83292098,train,ANKRD42,83193794,92333.0,36807.0
chr11,83187823,83384431,train,CCDC90B,83286127,2341795.0,92333.0
chr11,85529618,85726226,train,DLG2,85627922,650.0,2341795.0
chr11,85530268,85726876,train,TMEM126B,85628572,19394.0,650.0
chr11,85549662,85746270,train,TMEM126A,85647966,34942.0,19394.0
chr11,85584604,85781212,train,CREBZF,85682908,3369.0,34942.0
chr11,85587973,85784581,train,CCDC89,85686277,124882.0,3369.0
chr11,85712855,85909463,train,SYTL2,85811159,43941.0,124882.0
chr11,85756796,85953404,train,CCDC83,85855100,214782.0,43941.0
chr11,85971578,86168186,train,PICALM,86069882,174661.0,214782.0
chr11,86146239,86342847,train,EED,86244543,57667.0,174661.0
chr11,86203906,86400514,train,HIKESHI,86302210,72525.0,57667.0
chr11,86276431,86473039,train,CCDC81,86374735,297901.0,72525.0
chr11,86574332,86770940,train,ME3,86672636,118422.0,297901.0
chr11,86692754,86889362,train,PRSS23,86791058,164333.0,118422.0
chr11,86857087,87053695,train,FZD4,86955391,82452.0,164333.0
chr11,86939539,87136147,train,TMEM135,87037843,1137624.0,82452.0
chr11,88077163,88273771,train,RAB38,88175467,162320.0,1137624.0
chr11,88239483,88436091,train,CTSC,88337787,728158.0,162320.0
chr11,88967641,89164249,train,GRM5,89065945,111506.0,728158.0
chr11,89079147,89275755,train,TYR,89177451,320736.0,111506.0
chr11,89399883,89596491,train,NOX4,89498187,212111.0,320736.0
chr11,89611994,89808602,train,TRIM77,89710298,320807.0,212111.0
chr11,89932801,90129409,train,TRIM49C,90031105,54844.0,320807.0
chr11,89987645,90184253,train,UBTFL1,90085949,45565.0,54844.0
chr11,90033210,90229818,train,NAALAD2,90131514,91638.0,45565.0
chr11,90124848,90321456,train,CHORDC1,90223152,2128943.0,91638.0
chr11,92253791,92450399,train,FAT3,92352095,617624.0,2128943.0
chr11,92871415,93068023,train,MTNR1B,92969719,228245.0,617624.0
chr11,93099660,93296268,train,SLC36A4,93197964,132006.0,228245.0
chr11,93231666,93428274,train,DEUP1,93329970,213538.0,132006.0
chr11,93445204,93641812,train,SMCO4,93543508,118130.0,213538.0
chr11,93563334,93759942,train,CEP295,93661638,80324.0,118130.0
chr11,93643658,93840266,train,C11orf54,93741962,936.0,80324.0
chr11,93644594,93841202,train,TAF1D,93742898,41328.0,936.0
chr11,93685922,93882530,train,MED17,93784226,66305.0,41328.0
chr11,93752227,93948835,train,VSTM5,93850531,170829.0,66305.0
chr11,93923056,94119664,train,HEPHL1,94021360,107567.0,170829.0
chr11,94030623,94227231,train,PANX1,94128927,176664.0,107567.0
chr11,94207287,94403895,train,IZUMO1R,94305591,95828.0,176664.0
chr11,94303115,94499723,train,GPR83,94401419,91487.0,95828.0
chr11,94394602,94591210,train,MRE11,94492906,722.0,91487.0
chr11,94395324,94591932,train,ANKRD49,94493628,18803.0,722.0
chr11,94414127,94610735,train,C11orf97,94512431,31558.0,18803.0
chr11,94445685,94642293,train,FUT4,94543989,23318.0,31558.0
chr11,94469003,94665611,train,PIWIL4,94567307,139123.0,23318.0
chr11,94608126,94804734,train,AMOTL1,94706430,267182.0,139123.0
chr11,94875308,95071916,train,CWC15,94973612,68.0,267182.0
chr11,94875376,95071984,train,KDM4D,94973680,51577.0,68.0
chr11,94926953,95123561,train,KDM4E,95025257,24164.0,51577.0
chr11,94951117,95147725,train,KDM4F,95049421,17775.0,24164.0
chr11,94968892,95165500,train,SRSF8,95067196,22613.0,17775.0
chr11,94991505,95188113,train,ENDOD1,95089809,142732.0,22613.0
chr11,95134237,95330845,train,SESN3,95232541,557423.0,142732.0
chr11,95691660,95888268,train,CEP57,95789964,445.0,557423.0
chr11,95692105,95888713,train,FAM76B,95790409,134906.0,445.0
chr11,95827011,96023619,train,MTMR2,95925315,417865.0,134906.0
chr11,96244876,96441484,train,MAML2,96343180,46743.0,417865.0
chr11,96291619,96488227,train,CCDC82,96389923,65.0,46743.0
chr11,96291684,96488292,train,JRKL,96389988,2630964.0,65.0
chr11,98922648,99119256,train,CNTN5,99020952,1717490.0,2630964.0
chr11,100640138,100836746,train,ARHGAP42,100738442,253546.0,1717490.0
chr11,100893684,101090292,train,TMEM133,100991988,138536.0,253546.0
chr11,101032220,101228828,train,PGR,101130524,742038.0,138536.0
chr11,101774258,101970866,train,TRPC6,101872562,42452.0,742038.0
chr11,101816710,102013318,train,CEP126,101915014,1508.0,42452.0
chr11,101818218,102014826,train,ANGPTL5,101916522,130920.0,1508.0
chr11,101949138,102145746,train,C11orf70,102047442,63018.0,130920.0
chr11,102012156,102208764,train,YAP1,102110460,206989.0,63018.0
chr11,102219145,102415753,train,BIRC3,102317449,29761.0,206989.0
chr11,102248906,102445514,train,BIRC2,102347210,123174.0,29761.0
chr11,102372080,102568688,train,TMEM123,102470384,60369.0,123174.0
chr11,102432449,102629057,train,MMP7,102530753,94579.0,60369.0
chr11,102527028,102723636,train,MMP20,102625332,80474.0,94579.0
chr11,102607502,102804110,train,MMP27,102705806,21244.0,80474.0
chr11,102628746,102825354,train,MMP8,102727050,53578.0,21244.0
chr11,102682324,102878932,train,MMP10,102780628,17532.0,53578.0
chr11,102699856,102896464,train,MMP1,102798160,45643.0,17532.0
chr11,102745499,102942107,train,MMP3,102843803,31231.0,45643.0
chr11,102776730,102973338,train,MMP12,102875034,80700.0,31231.0
chr11,102857430,103054038,train,MMP13,102955734,136481.0,80700.0
chr11,102993911,103190519,train,DCUN1D5,103092215,17215.0,136481.0
chr11,103011126,103207734,train,DYNC2H1,103109430,927149.0,17215.0
chr11,103938275,104134883,train,DDI1,104036579,127800.0,927149.0
chr11,104066075,104262683,train,PDGFD,104164379,805057.0,127800.0
chr11,104871132,105067740,train,CASP4,104969436,53732.0,805057.0
chr11,104924864,105121472,train,CASP5,105023168,12082.0,53732.0
chr11,104936946,105133554,train,CASP1,105035250,10126.0,12082.0
chr11,104947072,105143680,train,CARD16,105045376,55403.0,10126.0
chr11,105002475,105199083,train,CARD17,105100779,38947.0,55403.0
chr11,105041422,105238030,train,CARD18,105139726,470267.0,38947.0
chr11,105511689,105708297,train,GRIA4,105609993,412410.0,470267.0
chr11,105924099,106120707,train,MSANTD4,106022403,53097.0,412410.0
chr11,105977196,106173804,train,AASDHPPT,106075500,1988.0,53097.0
chr11,105979184,106175792,train,KBTBD3,106077488,941036.0,1988.0
chr11,106920220,107116828,train,GUCY1A2,107018524,439320.0,941036.0
chr11,107359540,107556148,train,CWF19L2,107457844,107902.0,439320.0
chr11,107467442,107664050,train,ALKBH8,107565746,25344.0,107902.0
chr11,107492786,107689394,train,ELMOD1,107591090,128603.0,25344.0
chr11,107621389,107817997,train,SLN,107719693,208600.0,128603.0
chr11,107829989,108026597,train,SLC35F2,107928293,209.0,208600.0
chr11,107830198,108026806,train,RAB39A,107928502,80230.0,209.0
chr11,107910428,108107036,train,CUL5,108008732,113018.0,80230.0
chr11,108023446,108220054,train,ACAT1,108121750,86834.0,113018.0
chr11,108110280,108306888,train,NPAT,108208584,13899.0,86834.0
chr11,108124179,108320787,train,ATM,108222483,245048.0,13899.0
chr11,108369227,108565835,train,C11orf65,108467531,30901.0,245048.0
chr11,108400128,108596736,train,KDELC2,108498432,95306.0,30901.0
chr11,108495434,108692042,train,EXPH5,108593738,71286.0,95306.0
chr11,108566720,108763328,train,DDX10,108665024,757095.0,71286.0
chr11,109323815,109520423,train,C11orf87,109422119,671241.0,757095.0
chr11,109995056,110191664,train,ZC3H12C,110093360,203362.0,671241.0
chr11,110198418,110395026,train,RDX,110296722,133160.0,203362.0
chr11,110331578,110528186,train,FDX1,110429882,283307.0,133160.0
chr11,110614885,110811493,train,ARHGAP20,110713189,532615.0,283307.0
chr11,111147500,111344108,train,C11orf53,111245804,53035.0,532615.0
chr11,111200535,111397143,train,COLCA2,111298839,156791.0,53035.0
chr11,111357326,111553934,train,POU2AF1,111455630,56724.0,156791.0
chr11,111414050,111610658,train,BTG4,111512354,3156.0,56724.0
chr11,111417206,111613814,train,C11orf88,111515510,24769.0,3156.0
chr11,111441975,111638583,train,LAYN,111540279,62111.0,24769.0
chr11,111504086,111700694,train,SIK2,111602390,164037.0,62111.0
chr11,111668123,111864731,train,PPP2R1B,111766427,105154.0,164037.0
chr11,111773277,111969885,train,ALG9,111871581,7353.0,105154.0
chr11,111780630,111977238,train,C11orf1,111878934,1841.0,7353.0
chr11,111782471,111979079,train,FDXACB1,111880775,31466.0,1841.0
chr11,111813937,112010545,train,HSPB2,111912241,5790.0,31466.0
chr11,111819727,112016335,train,C11orf52,111918031,5691.0,5790.0
chr11,111825418,112022026,train,CRYAB,111923722,3421.0,5691.0
chr11,111828839,112025447,train,DIXDC1,111927143,97670.0,3421.0
chr11,111926509,112123117,train,DLAT,112024813,49272.0,97670.0
chr11,111975781,112172389,train,PIH1D2,112074085,189.0,49272.0
chr11,111975970,112172578,train,C11orf57,112074274,12498.0,189.0
chr11,111988468,112185076,train,TIMM8B/SDHD,112086772/112086798,26.0,12498.0
chr11,112065813,112262421,train,IL18,112164117,3254.0,77319.0
chr11,112069067,112265675,train,TEX12,112167371,8095.0,3254.0
chr11,112077162,112273770,train,BCO2,112175466,50898.0,8095.0
chr11,112128060,112324668,train,PTS,112226364,29225.0,50898.0
chr11,112157285,112353893,train,PLET1,112255589,705657.0,29225.0
chr11,112862942,113059550,train,NCAM1,112961246,353282.0,705657.0
chr11,113216224,113412832,train,TTC12,113314528,73262.0,353282.0
chr11,113289486,113486094,train,ANKK1,113387790,87599.0,73262.0
chr11,113377085,113573693,train,DRD2,113475389,230984.0,87599.0
chr11,113608069,113804677,train,TMPRSS5,113706373,67438.0,230984.0
chr11,113675507,113872115,train,ZW10,113773811,5935.0,67438.0
chr11,113681442,113878050,train,CLDN25,113779746,95824.0,5935.0
chr11,113777266,113973874,train,USP28,113875570,29106.0,95824.0
chr11,113806372,114002980,train,HTR3B,113904676,70204.0,29106.0
chr11,113876576,114073184,train,HTR3A,113974880,84712.0,70204.0
chr11,113961288,114157896,train,ZBTB16,114059592,198194.0,84712.0
chr11,114159482,114356090,train,NNMT,114257786,142243.0,198194.0
chr11,114301725,114498333,train,C11orf71,114400029,482.0,142243.0
chr11,114302207,114498815,train,RBM7,114400511,38874.0,482.0
chr11,114341081,114537689,train,REXO2,114439385,120510.0,38874.0
chr11,114461591,114658199,train,NXPE1,114559895,35867.0,120510.0
chr11,114497458,114694066,train,NXPE4,114595762,82623.0,35867.0
chr11,114580081,114776689,train,NXPE2,114678385,826572.0,82623.0
chr11,115406653,115603261,train,CADM1,115504957,1268031.0,826572.0
chr11,116674684,116871292,train,BUD13,116772988,15062.0,1268031.0
chr11,116689746,116886354,train,ZPR1,116788050,4370.0,15062.0
chr11,116694116,116890724,train,APOA5,116792420,30886.0,4370.0
chr11,116725002,116921610,train,APOA4,116823306,6399.0,30886.0
chr11,116731401,116928009,train,APOC3,116829705,8245.0,6399.0
chr11,116739646,116936254,train,APOA1,116837950,260487.0,8245.0
chr11,117000133,117196741,train,SIK3,117098437,45829.0,260487.0
chr11,117045962,117242570,train,PAFAH1B2,117144266,34466.0,45829.0
chr11,117080428,117277036,train,SIDT2,117178732,20588.0,34466.0
